 #  ,  Seconds
 1  ,  .120
 2  ,  .096
 3  ,  .097
 4  ,  .092
 5  ,  .091
 6  ,  .094
 7  ,  .097
 8  ,  .094
 9  ,  .090
 10  ,  .093
 11  ,  .099
 12  ,  .093
 13  ,  .097
 14  ,  .091
 15  ,  .090
 16  ,  .090
 17  ,  .091
 18  ,  .099
 19  ,  .101
 20  ,  .094
 21  ,  .091
 22  ,  .091
 23  ,  .098
 24  ,  .100
 25  ,  .090
 26  ,  .094
 27  ,  .101
 28  ,  .112
 29  ,  .145
 30  ,  .086
 31  ,  .125
 32  ,  .065
 33  ,  .065
 34  ,  .059
 35  ,  .103
 36  ,  .090
 37  ,  .062
 38  ,  .059
 39  ,  .063
 40  ,  .059
 41  ,  .066
 42  ,  .058
 43  ,  .058
 44  ,  .058
 45  ,  .058
 46  ,  .058
 47  ,  .058
 48  ,  .066
 49  ,  .058
 50  ,  .058
 51  ,  .058
 52  ,  .058
 53  ,  .057
 54  ,  .058
 55  ,  .058
 56  ,  .058
 57  ,  .057
 58  ,  .058
 59  ,  .066
 60  ,  .061
 61  ,  .059
 62  ,  .058
 63  ,  .058
 64  ,  .058
 65  ,  .059
 66  ,  .057
 67  ,  .058
 68  ,  .058
 69  ,  .063
 70  ,  .058
 71  ,  .058
 72  ,  .059
 73  ,  .058
 74  ,  .058
 75  ,  .058
 76  ,  .058
 77  ,  .062
 78  ,  .057
 79  ,  .063
 80  ,  .058
 81  ,  .058
 82  ,  .057
 83  ,  .058
 84  ,  .058
 85  ,  .058
 86  ,  .059
 87  ,  .058
 88  ,  .058
 89  ,  .063
 90  ,  .058
 91  ,  .058
 92  ,  .057
 93  ,  .059
 94  ,  .067
 95  ,  .059
 96  ,  .058
 97  ,  .058
 98  ,  .058
 99  ,  .057
 100  ,  .058
 101  ,  .058
 102  ,  .057
 103  ,  .058
 104  ,  .107
 105  ,  .079
 106  ,  .062
 107  ,  .058
 108  ,  .058
 109  ,  .061
 110  ,  .058
 111  ,  .058
 112  ,  .059
 113  ,  .058
 114  ,  .058
 115  ,  .058
 116  ,  .058
 117  ,  .058
 118  ,  .058
 119  ,  .058
 120  ,  .058
 121  ,  .058
 122  ,  .059
 123  ,  .058
 124  ,  .067
 125  ,  .058
 126  ,  .061
 127  ,  .058
 128  ,  .059
 129  ,  .057
 130  ,  .058
 131  ,  .068
 132  ,  .059
 133  ,  .059
 134  ,  .057
 135  ,  .058
 136  ,  .058
 137  ,  .057
 138  ,  .065
 139  ,  .058
 140  ,  .058
 141  ,  .058
 142  ,  .057
 143  ,  .058
 144  ,  .059
 145  ,  .059
 146  ,  .058
 147  ,  .058
 148  ,  .058
 149  ,  .058
 150  ,  .058
 151  ,  .058
 152  ,  .057
 153  ,  .058
 154  ,  .058
 155  ,  .058
 156  ,  .059
 157  ,  .058
 158  ,  .058
 159  ,  .059
 160  ,  .058
 161  ,  .061
 162  ,  .059
 163  ,  .058
 164  ,  .058
 165  ,  .058
 166  ,  .059
 167  ,  .058
 168  ,  .058
 169  ,  .058
 170  ,  .058
 171  ,  .058
 172  ,  .058
 173  ,  .058
 174  ,  .058
 175  ,  .058
 176  ,  .058
 177  ,  .061
 178  ,  .059
 179  ,  .058
 180  ,  .058
 181  ,  .057
 182  ,  .058
 183  ,  .058
 184  ,  .058
 185  ,  .058
 186  ,  .058
 187  ,  .058
 188  ,  .060
 189  ,  .058
 190  ,  .058
 191  ,  .058
 192  ,  .058
 193  ,  .059
 194  ,  .058
 195  ,  .059
 196  ,  .058
 197  ,  .059
 198  ,  .058
 199  ,  .058
 200  ,  .061
 201  ,  .058
 202  ,  .058
 203  ,  .058
 204  ,  .058
 205  ,  .058
 206  ,  .058
 207  ,  .058
 208  ,  .058
 209  ,  .058
 210  ,  .059
 211  ,  .058
 212  ,  .058
 213  ,  .058
 214  ,  .058
 215  ,  .058
 216  ,  .058
 217  ,  .058
 218  ,  .057
 219  ,  .060
 220  ,  .103
 221  ,  .058
 222  ,  .059
 223  ,  .058
 224  ,  .058
 225  ,  .062
 226  ,  .058
 227  ,  .068
 228  ,  .059
 229  ,  .057
 230  ,  .058
 231  ,  .059
 232  ,  .059
 233  ,  .061
 234  ,  .062
 235  ,  .060
 236  ,  .061
 237  ,  .058
 238  ,  .093
 239  ,  .060
 240  ,  .064
 241  ,  .058
 242  ,  .058
 243  ,  .058
 244  ,  .058
 245  ,  .058
 246  ,  .058
 247  ,  .058
 248  ,  .058
 249  ,  .058
 250  ,  .058
 251  ,  .058
 252  ,  .060
 253  ,  .057
 254  ,  .058
 255  ,  .058
 256  ,  .058
 257  ,  .058
 258  ,  .060
 259  ,  .058
 260  ,  .082
 261  ,  .060
 262  ,  .059
 263  ,  .058
 264  ,  .060
 265  ,  .058
 266  ,  .058
 267  ,  .058
 268  ,  .058
 269  ,  .059
 270  ,  .059
 271  ,  .060
 272  ,  .061
 273  ,  .058
 274  ,  .058
 275  ,  .059
 276  ,  .058
 277  ,  .058
 278  ,  .058
 279  ,  .059
 280  ,  .059
 281  ,  .058
 282  ,  .058
 283  ,  .058
 284  ,  .061
 285  ,  .059
 286  ,  .060
 287  ,  .058
 288  ,  .060
 289  ,  .058
 290  ,  .057
 291  ,  .059
 292  ,  .058
 293  ,  .059
 294  ,  .058
 295  ,  .058
 296  ,  .058
 297  ,  .058
 298  ,  .059
 299  ,  .084
 300  ,  .059
 301  ,  .058
 302  ,  .065
 303  ,  .058
 304  ,  .058
 305  ,  .058
 306  ,  .058
 307  ,  .059
 308  ,  .059
 309  ,  .058
 310  ,  .057
 311  ,  .058
 312  ,  .058
 313  ,  .058
 314  ,  .059
 315  ,  .060
 316  ,  .065
 317  ,  .065
 318  ,  .058
 319  ,  .059
 320  ,  .058
 321  ,  .058
 322  ,  .058
 323  ,  .058
 324  ,  .060
 325  ,  .058
 326  ,  .058
 327  ,  .058
 328  ,  .058
 329  ,  .060
 330  ,  .058
 331  ,  .079
 332  ,  .062
 333  ,  .059
 334  ,  .058
 335  ,  .059
 336  ,  .058
 337  ,  .058
 338  ,  .059
 339  ,  .058
 340  ,  .058
 341  ,  .058
 342  ,  .058
 343  ,  .057
 344  ,  .059
 345  ,  .058
 346  ,  .059
 347  ,  .058
 348  ,  .059
 349  ,  .059
 350  ,  .059
 351  ,  .058
 352  ,  .058
 353  ,  .058
 354  ,  .058
 355  ,  .060
 356  ,  .059
 357  ,  .059
 358  ,  .059
 359  ,  .057
 360  ,  .059
 361  ,  .061
 362  ,  .059
 363  ,  .058
 364  ,  .059
 365  ,  .058
 366  ,  .058
 367  ,  .059
 368  ,  .059
 369  ,  .058
 370  ,  .058
 371  ,  .060
 372  ,  .058
 373  ,  .058
 374  ,  .057
 375  ,  .058
 376  ,  .059
 377  ,  .058
 378  ,  .058
 379  ,  .119
 380  ,  .059
 381  ,  .058
 382  ,  .059
 383  ,  .059
 384  ,  .059
 385  ,  .060
 386  ,  .059
 387  ,  .061
 388  ,  .058
 389  ,  .057
 390  ,  .068
 391  ,  .058
 392  ,  .058
 393  ,  .057
 394  ,  .058
 395  ,  .058
 396  ,  .058
 397  ,  .059
 398  ,  .058
 399  ,  .061
 400  ,  .057
 401  ,  .063
 402  ,  .058
 403  ,  .059
 404  ,  .058
 405  ,  .058
 406  ,  .059
 407  ,  .058
 408  ,  .059
 409  ,  .059
 410  ,  .059
 411  ,  .058
 412  ,  .059
 413  ,  .058
 414  ,  .061
 415  ,  .058
 416  ,  .058
 417  ,  .058
 418  ,  .059
 419  ,  .058
 420  ,  .058
 421  ,  .058
 422  ,  .058
 423  ,  .058
 424  ,  .057
 425  ,  .059
 426  ,  .058
 427  ,  .064
 428  ,  .058
 429  ,  .058
 430  ,  .059
 431  ,  .062
 432  ,  .059
 433  ,  .058
 434  ,  .058
 435  ,  .059
 436  ,  .059
 437  ,  .058
 438  ,  .059
 439  ,  .059
 440  ,  .058
 441  ,  .059
 442  ,  .058
 443  ,  .061
 444  ,  .058
 445  ,  .057
 446  ,  .058
 447  ,  .061
 448  ,  .058
 449  ,  .063
 450  ,  .059
 451  ,  .059
 452  ,  .059
 453  ,  .058
 454  ,  .058
 455  ,  .059
 456  ,  .058
 457  ,  .065
 458  ,  .065
 459  ,  .060
 460  ,  .058
 461  ,  .058
 462  ,  .057
 463  ,  .062
 464  ,  .060
 465  ,  .058
 466  ,  .058
 467  ,  .059
 468  ,  .058
 469  ,  .058
 470  ,  .058
 471  ,  .058
 472  ,  .058
 473  ,  .058
 474  ,  .060
 475  ,  .058
 476  ,  .058
 477  ,  .058
 478  ,  .058
 479  ,  .061
 480  ,  .057
 481  ,  .058
 482  ,  .058
 483  ,  .058
 484  ,  .058
 485  ,  .059
 486  ,  .059
 487  ,  .058
 488  ,  .058
 489  ,  .064
 490  ,  .059
 491  ,  .058
 492  ,  .059
 493  ,  .058
 494  ,  .059
 495  ,  .061
 496  ,  .062
 497  ,  .058
 498  ,  .059
 499  ,  .058
 500  ,  .058
 501  ,  .058
 502  ,  .059
 503  ,  .058
 504  ,  .059
 505  ,  .058
 506  ,  .058
 507  ,  .059
 508  ,  .061
 509  ,  .060
 510  ,  .058
 511  ,  .102
 512  ,  .058
 513  ,  .058
 514  ,  .058
 515  ,  .063
 516  ,  .060
 517  ,  .063
 518  ,  .060
 519  ,  .060
 520  ,  .057
 521  ,  .059
 522  ,  .058
 523  ,  .058
 524  ,  .058
 525  ,  .060
 526  ,  .063
 527  ,  .058
 528  ,  .061
 529  ,  .066
 530  ,  .058
 531  ,  .057
 532  ,  .057
 533  ,  .057
 534  ,  .057
 535  ,  .057
 536  ,  .057
 537  ,  .057
 538  ,  .057
 539  ,  .058
 540  ,  .057
 541  ,  .057
 542  ,  .058
 543  ,  .057
 544  ,  .057
 545  ,  .057
 546  ,  .057
 547  ,  .057
 548  ,  .057
 549  ,  .057
 550  ,  .057
 551  ,  .057
 552  ,  .057
 553  ,  .057
 554  ,  .057
 555  ,  .057
 556  ,  .057
 557  ,  .057
 558  ,  .059
 559  ,  .059
 560  ,  .057
 561  ,  .057
 562  ,  .061
 563  ,  .058
 564  ,  .057
 565  ,  .057
 566  ,  .057
 567  ,  .058
 568  ,  .059
 569  ,  .057
 570  ,  .057
 571  ,  .057
 572  ,  .057
 573  ,  .057
 574  ,  .057
 575  ,  .057
 576  ,  .058
 577  ,  .059
 578  ,  .057
 579  ,  .057
 580  ,  .057
 581  ,  .057
 582  ,  .058
 583  ,  .057
 584  ,  .057
 585  ,  .059
 586  ,  .059
 587  ,  .058
 588  ,  .059
 589  ,  .058
 590  ,  .058
 591  ,  .058
 592  ,  .058
 593  ,  .059
 594  ,  .058
 595  ,  .059
 596  ,  .058
 597  ,  .059
 598  ,  .059
 599  ,  .059
 600  ,  .079
 601  ,  .060
 602  ,  .061
 603  ,  .060
 604  ,  .063
 605  ,  .058
 606  ,  .065
 607  ,  .063
 608  ,  .061
 609  ,  .060
 610  ,  .062
 611  ,  .058
 612  ,  .064
 613  ,  .059
 614  ,  .071
 615  ,  .060
 616  ,  .059
 617  ,  .060
 618  ,  .059
 619  ,  .058
 620  ,  .059
 621  ,  .060
 622  ,  .059
 623  ,  .059
 624  ,  .059
 625  ,  .058
 626  ,  .059
 627  ,  .058
 628  ,  .059
 629  ,  .059
 630  ,  .059
 631  ,  .065
 632  ,  .059
 633  ,  .058
 634  ,  .059
 635  ,  .059
 636  ,  .059
 637  ,  .059
 638  ,  .058
 639  ,  .063
 640  ,  .059
 641  ,  .058
 642  ,  .058
 643  ,  .058
 644  ,  .058
 645  ,  .059
 646  ,  .058
 647  ,  .058
 648  ,  .058
 649  ,  .060
 650  ,  .059
 651  ,  .058
 652  ,  .059
 653  ,  .059
 654  ,  .059
 655  ,  .058
 656  ,  .059
 657  ,  .059
 658  ,  .059
 659  ,  .060
 660  ,  .058
 661  ,  .058
 662  ,  .058
 663  ,  .059
 664  ,  .059
 665  ,  .058
 666  ,  .063
 667  ,  .059
 668  ,  .060
 669  ,  .058
 670  ,  .058
 671  ,  .059
 672  ,  .059
 673  ,  .058
 674  ,  .058
 675  ,  .059
 676  ,  .058
 677  ,  .059
 678  ,  .059
 679  ,  .059
 680  ,  .059
 681  ,  .059
 682  ,  .059
 683  ,  .058
 684  ,  .071
 685  ,  .059
 686  ,  .059
 687  ,  .059
 688  ,  .059
 689  ,  .059
 690  ,  .059
 691  ,  .059
 692  ,  .059
 693  ,  .068
 694  ,  .060
 695  ,  .059
 696  ,  .059
 697  ,  .058
 698  ,  .058
 699  ,  .058
 700  ,  .058
 701  ,  .063
 702  ,  .058
 703  ,  .060
 704  ,  .059
 705  ,  .060
 706  ,  .059
 707  ,  .059
 708  ,  .059
 709  ,  .059
 710  ,  .059
 711  ,  .059
 712  ,  .059
 713  ,  .058
 714  ,  .060
 715  ,  .059
 716  ,  .059
 717  ,  .066
 718  ,  .059
 719  ,  .059
 720  ,  .058
 721  ,  .059
 722  ,  .058
 723  ,  .060
 724  ,  .058
 725  ,  .059
 726  ,  .059
 727  ,  .058
 728  ,  .058
 729  ,  .058
 730  ,  .059
 731  ,  .064
 732  ,  .059
 733  ,  .061
 734  ,  .058
 735  ,  .058
 736  ,  .058
 737  ,  .061
 738  ,  .059
 739  ,  .059
 740  ,  .060
 741  ,  .058
 742  ,  .058
 743  ,  .058
 744  ,  .059
 745  ,  .059
 746  ,  .066
 747  ,  .060
 748  ,  .059
 749  ,  .065
 750  ,  .059
 751  ,  .058
 752  ,  .059
 753  ,  .058
 754  ,  .058
 755  ,  .060
 756  ,  .058
 757  ,  .058
 758  ,  .060
 759  ,  .059
 760  ,  .058
 761  ,  .058
 762  ,  .058
 763  ,  .058
 764  ,  .058
 765  ,  .059
 766  ,  .059
 767  ,  .058
 768  ,  .058
 769  ,  .059
 770  ,  .059
 771  ,  .059
 772  ,  .059
 773  ,  .059
 774  ,  .060
 775  ,  .059
 776  ,  .059
 777  ,  .058
 778  ,  .059
 779  ,  .058
 780  ,  .060
 781  ,  .059
 782  ,  .058
 783  ,  .060
 784  ,  .058
 785  ,  .059
 786  ,  .059
 787  ,  .059
 788  ,  .059
 789  ,  .059
 790  ,  .058
 791  ,  .059
 792  ,  .058
 793  ,  .060
 794  ,  .065
 795  ,  .059
 796  ,  .059
 797  ,  .059
 798  ,  .059
 799  ,  .059
 800  ,  .059
 801  ,  .059
 802  ,  .058
 803  ,  .059
 804  ,  .059
 805  ,  .058
 806  ,  .059
 807  ,  .059
 808  ,  .058
 809  ,  .059
 810  ,  .059
 811  ,  .058
 812  ,  .061
 813  ,  .059
 814  ,  .058
 815  ,  .058
 816  ,  .059
 817  ,  .059
 818  ,  .059
 819  ,  .059
 820  ,  .058
 821  ,  .134
 822  ,  .073
 823  ,  .060
 824  ,  .059
 825  ,  .059
 826  ,  .058
 827  ,  .060
 828  ,  .058
 829  ,  .070
 830  ,  .060
 831  ,  .062
 832  ,  .063
 833  ,  .059
 834  ,  .059
 835  ,  .058
 836  ,  .059
 837  ,  .059
 838  ,  .059
 839  ,  .058
 840  ,  .068
 841  ,  .062
 842  ,  .066
 843  ,  .065
 844  ,  .059
 845  ,  .059
 846  ,  .059
 847  ,  .058
 848  ,  .058
 849  ,  .059
 850  ,  .061
 851  ,  .059
 852  ,  .058
 853  ,  .059
 854  ,  .064
 855  ,  .058
 856  ,  .058
 857  ,  .067
 858  ,  .060
 859  ,  .060
 860  ,  .066
 861  ,  .061
 862  ,  .063
 863  ,  .068
 864  ,  .064
 865  ,  .062
 866  ,  .066
 867  ,  .062
 868  ,  .063
 869  ,  .063
 870  ,  .059
 871  ,  .058
 872  ,  .061
 873  ,  .060
 874  ,  .059
 875  ,  .061
 876  ,  .060
 877  ,  .058
 878  ,  .060
 879  ,  .058
 880  ,  .059
 881  ,  .059
 882  ,  .059
 883  ,  .060
 884  ,  .061
 885  ,  .058
 886  ,  .058
 887  ,  .059
 888  ,  .059
 889  ,  .066
 890  ,  .058
 891  ,  .062
 892  ,  .062
 893  ,  .061
 894  ,  .061
 895  ,  .066
 896  ,  .061
 897  ,  .058
 898  ,  .059
 899  ,  .059
 900  ,  .060
 901  ,  .061
 902  ,  .066
 903  ,  .070
 904  ,  .065
 905  ,  .060
 906  ,  .067
 907  ,  .065
 908  ,  .065
 909  ,  .063
 910  ,  .061
 911  ,  .062
 912  ,  .069
 913  ,  .059
 914  ,  .063
 915  ,  .070
 916  ,  .071
 917  ,  .062
 918  ,  .061
 919  ,  .067
 920  ,  .060
 921  ,  .060
 922  ,  .066
 923  ,  .061
 924  ,  .062
 925  ,  .064
 926  ,  .059
 927  ,  .067
 928  ,  .075
 929  ,  .070
 930  ,  .059
 931  ,  .080
 932  ,  .089
 933  ,  .085
 934  ,  .078
 935  ,  .087
 936  ,  .092
 937  ,  .095
 938  ,  .094
 939  ,  .071
 940  ,  .073
 941  ,  .062
 942  ,  .063
 943  ,  .058
 944  ,  .060
 945  ,  .058
 946  ,  .057
 947  ,  .059
 948  ,  .058
 949  ,  .059
 950  ,  .066
 951  ,  .067
 952  ,  .070
 953  ,  .072
 954  ,  .063
 955  ,  .062
 956  ,  .065
 957  ,  .079
 958  ,  .093
 959  ,  .072
 960  ,  .064
 961  ,  .064
 962  ,  .060
 963  ,  .060
 964  ,  .070
 965  ,  .064
 966  ,  .073
 967  ,  .061
 968  ,  .080
 969  ,  .075
 970  ,  .075
 971  ,  .102
 972  ,  .060
 973  ,  .063
 974  ,  .058
 975  ,  .058
 976  ,  .058
 977  ,  .058
 978  ,  .060
 979  ,  .058
 980  ,  .058
 981  ,  .058
 982  ,  .059
 983  ,  .058
 984  ,  .059
 985  ,  .058
 986  ,  .059
 987  ,  .059
 988  ,  .059
 989  ,  .061
 990  ,  .059
 991  ,  .058
 992  ,  .058
 993  ,  .058
 994  ,  .059
 995  ,  .059
 996  ,  .058
 997  ,  .059
 998  ,  .059
 999  ,  .059
 1000  ,  .059
